time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,new_la_code,old_la_code,la_name,breakdown_topic,breakdown,assess_in_year,assess_issued,assess_issued_pc,assess_not_issued,assess_not_issued_pc,assess_not_made,assess_not_made_pc,assess_withdrawn,assess_withdrawn_pc,outcome_decision_within_time,outcome_decision_over_time,outcome_decision_within_time_pc,outcome_decision_over_time_pc,number_assess_mediation,number_assess_tribunal,number_asssess_mediation_tribunal,number_other_mediation,number_other_tribunal,number_other_mediation_tribunal
2019,Calendar year,Local authority,E92000001,England,E12000007,London,E09000029,319,Sutton,All EHC needs assessments,All EHC needs assessments,x,142,x,15,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2019,Calendar year,Local authority,E92000001,England,E12000007,London,E09000031,320,Waltham Forest,All EHC needs assessments,All EHC needs assessments,x,265,x,35,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2019,Calendar year,Local authority,E92000001,England,E12000008,South East,E10000002,825,Buckinghamshire,All EHC needs assessments,All EHC needs assessments,x,674,x,10,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2019,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000042,826,Milton Keynes,All EHC needs assessments,All EHC needs assessments,x,292,x,4,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2019,Calendar year,Local authority,E92000001,England,E12000008,South East,E10000011,845,East Sussex,All EHC needs assessments,All EHC needs assessments,x,338,x,71,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2019,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000043,846,Brighton and Hove,All EHC needs assessments,All EHC needs assessments,x,241,x,7,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2019,Calendar year,Local authority,E92000001,England,E12000008,South East,E10000014,850,Hampshire,All EHC needs assessments,All EHC needs assessments,x,993,x,19,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2019,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000044,851,Portsmouth,All EHC needs assessments,All EHC needs assessments,x,198,x,6,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2019,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000045,852,Southampton,All EHC needs assessments,All EHC needs assessments,x,253,x,1,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2019,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000036,867,Bracknell Forest,All EHC needs assessments,All EHC needs assessments,x,175,x,2,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2019,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000040,868,Windsor and Maidenhead,All EHC needs assessments,All EHC needs assessments,x,152,x,5,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2019,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000037,869,West Berkshire,All EHC needs assessments,All EHC needs assessments,x,156,x,0,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2019,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000038,870,Reading,All EHC needs assessments,All EHC needs assessments,x,174,x,8,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2019,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000039,871,Slough,All EHC needs assessments,All EHC needs assessments,x,213,x,1,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2019,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000041,872,Wokingham,All EHC needs assessments,All EHC needs assessments,x,161,x,13,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2019,Calendar year,Local authority,E92000001,England,E12000008,South East,E10000016,886,Kent,All EHC needs assessments,All EHC needs assessments,x,2141,x,253,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2019,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000035,887,Medway,All EHC needs assessments,All EHC needs assessments,x,344,x,20,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2019,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000046,921,Isle of Wight,All EHC needs assessments,All EHC needs assessments,x,152,x,44,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2019,Calendar year,Local authority,E92000001,England,E12000008,South East,E10000025,931,Oxfordshire,All EHC needs assessments,All EHC needs assessments,x,619,x,2,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2019,Calendar year,Local authority,E92000001,England,E12000008,South East,E10000030,936,Surrey,All EHC needs assessments,All EHC needs assessments,x,1471,x,113,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2019,Calendar year,Local authority,E92000001,England,E12000008,South East,E10000032,938,West Sussex,All EHC needs assessments,All EHC needs assessments,x,764,x,10,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2019,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000053,420,Isles of Scilly,All EHC needs assessments,All EHC needs assessments,x,0,x,0,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2019,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000022,800,Bath and North East Somerset,All EHC needs assessments,All EHC needs assessments,x,190,x,11,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2019,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000023,801,"Bristol, City of",All EHC needs assessments,All EHC needs assessments,x,410,x,15,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2019,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000024,802,North Somerset,All EHC needs assessments,All EHC needs assessments,x,168,x,18,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2019,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000025,803,South Gloucestershire,All EHC needs assessments,All EHC needs assessments,x,266,x,6,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2019,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000059,838,Dorset,All EHC needs assessments,All EHC needs assessments,x,532,x,90,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2019,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000058,839,"Bournemouth, Christchurch and Poole",All EHC needs assessments,All EHC needs assessments,x,344,x,18,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2019,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000054,865,Wiltshire,All EHC needs assessments,All EHC needs assessments,x,599,x,44,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2019,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000030,866,Swindon,All EHC needs assessments,All EHC needs assessments,x,240,x,2,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2019,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000008,878,Devon,All EHC needs assessments,All EHC needs assessments,x,1435,x,48,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2019,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000026,879,Plymouth,All EHC needs assessments,All EHC needs assessments,x,186,x,0,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2019,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000027,880,Torbay,All EHC needs assessments,All EHC needs assessments,x,188,x,12,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2019,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000052,908,Cornwall,All EHC needs assessments,All EHC needs assessments,x,433,x,6,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2019,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000013,916,Gloucestershire,All EHC needs assessments,All EHC needs assessments,x,484,x,21,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2019,Calendar year,Local authority,E92000001,England,E12000009,South West,E10000027,933,Somerset,All EHC needs assessments,All EHC needs assessments,x,553,x,15,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2020,Calendar year,National,E92000001,England,,,,,,All EHC needs assessments,All EHC needs assessments,x,60097,x,3122,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2020,Calendar year,Regional,E92000001,England,E12000001,North East,,,,All EHC needs assessments,All EHC needs assessments,x,2570,x,98,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2020,Calendar year,Regional,E92000001,England,E12000002,North West,,,,All EHC needs assessments,All EHC needs assessments,x,8036,x,299,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2020,Calendar year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,All EHC needs assessments,All EHC needs assessments,x,5375,x,302,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2020,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,All EHC needs assessments,All EHC needs assessments,x,5026,x,532,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2020,Calendar year,Regional,E92000001,England,E12000005,West Midlands,,,,All EHC needs assessments,All EHC needs assessments,x,6120,x,344,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2020,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,All EHC needs assessments,All EHC needs assessments,x,6293,x,183,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2020,Calendar year,Regional,E92000001,England,E12000007,London,,,,All EHC needs assessments,All EHC needs assessments,x,9963,x,313,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2020,Calendar year,Regional,E92000001,England,E12000008,South East,,,,All EHC needs assessments,All EHC needs assessments,x,9921,x,656,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2020,Calendar year,Regional,E92000001,England,E12000009,South West,,,,All EHC needs assessments,All EHC needs assessments,x,6793,x,395,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2020,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000037,390,Gateshead,All EHC needs assessments,All EHC needs assessments,x,169,x,2,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2020,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000021,391,Newcastle upon Tyne,All EHC needs assessments,All EHC needs assessments,x,276,x,3,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2020,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000022,392,North Tyneside,All EHC needs assessments,All EHC needs assessments,x,291,x,14,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2020,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000023,393,South Tyneside,All EHC needs assessments,All EHC needs assessments,x,149,x,9,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2020,Calendar year,Local authority,E92000001,England,E12000001,North East,E08000024,394,Sunderland,All EHC needs assessments,All EHC needs assessments,x,255,x,6,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2020,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,All EHC needs assessments,All EHC needs assessments,x,93,x,0,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2020,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,All EHC needs assessments,All EHC needs assessments,x,113,x,5,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2020,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000003,807,Redcar and Cleveland,All EHC needs assessments,All EHC needs assessments,x,170,x,7,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2020,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000004,808,Stockton-on-Tees,All EHC needs assessments,All EHC needs assessments,x,223,x,28,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2020,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000047,840,County Durham,All EHC needs assessments,All EHC needs assessments,x,399,x,16,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2020,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000005,841,Darlington,All EHC needs assessments,All EHC needs assessments,x,67,x,3,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2020,Calendar year,Local authority,E92000001,England,E12000001,North East,E06000057,929,Northumberland,All EHC needs assessments,All EHC needs assessments,x,365,x,5,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2020,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000011,340,Knowsley,All EHC needs assessments,All EHC needs assessments,x,233,x,2,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2020,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000012,341,Liverpool,All EHC needs assessments,All EHC needs assessments,x,560,x,33,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2020,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000013,342,St. Helens,All EHC needs assessments,All EHC needs assessments,x,172,x,7,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2020,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000014,343,Sefton,All EHC needs assessments,All EHC needs assessments,x,296,x,4,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2020,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000015,344,Wirral,All EHC needs assessments,All EHC needs assessments,x,376,x,9,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2020,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000001,350,Bolton,All EHC needs assessments,All EHC needs assessments,x,308,x,43,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2020,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000002,351,Bury,All EHC needs assessments,All EHC needs assessments,x,302,x,1,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2020,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000003,352,Manchester,All EHC needs assessments,All EHC needs assessments,x,783,x,30,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2020,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000004,353,Oldham,All EHC needs assessments,All EHC needs assessments,x,230,x,53,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2020,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000005,354,Rochdale,All EHC needs assessments,All EHC needs assessments,x,230,x,4,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2020,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000006,355,Salford,All EHC needs assessments,All EHC needs assessments,x,290,x,3,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2020,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000007,356,Stockport,All EHC needs assessments,All EHC needs assessments,x,311,x,10,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2020,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000008,357,Tameside,All EHC needs assessments,All EHC needs assessments,x,301,x,11,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2020,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000009,358,Trafford,All EHC needs assessments,All EHC needs assessments,x,282,x,7,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2020,Calendar year,Local authority,E92000001,England,E12000002,North West,E08000010,359,Wigan,All EHC needs assessments,All EHC needs assessments,x,259,x,3,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2020,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000006,876,Halton,All EHC needs assessments,All EHC needs assessments,x,178,x,6,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2020,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000007,877,Warrington,All EHC needs assessments,All EHC needs assessments,x,160,x,4,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2020,Calendar year,Local authority,E92000001,England,E12000002,North West,E10000017,888,Lancashire,All EHC needs assessments,All EHC needs assessments,x,1027,x,14,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2020,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000008,889,Blackburn with Darwen,All EHC needs assessments,All EHC needs assessments,x,164,x,11,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2020,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000009,890,Blackpool,All EHC needs assessments,All EHC needs assessments,x,173,x,14,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2020,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000049,895,Cheshire East,All EHC needs assessments,All EHC needs assessments,x,639,x,13,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2020,Calendar year,Local authority,E92000001,England,E12000002,North West,E06000050,896,Cheshire West and Chester,All EHC needs assessments,All EHC needs assessments,x,259,x,12,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2020,Calendar year,Local authority,E92000001,England,E12000002,North West,E10000006,909,Cumbria,All EHC needs assessments,All EHC needs assessments,x,503,x,5,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2020,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000016,370,Barnsley,All EHC needs assessments,All EHC needs assessments,x,302,x,33,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2020,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000017,371,Doncaster,All EHC needs assessments,All EHC needs assessments,x,273,x,8,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2020,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000018,372,Rotherham,All EHC needs assessments,All EHC needs assessments,x,331,x,9,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2020,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000019,373,Sheffield,All EHC needs assessments,All EHC needs assessments,x,470,x,41,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2020,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000032,380,Bradford,All EHC needs assessments,All EHC needs assessments,x,819,x,67,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2020,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000033,381,Calderdale,All EHC needs assessments,All EHC needs assessments,x,210,x,0,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2020,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000034,382,Kirklees,All EHC needs assessments,All EHC needs assessments,x,447,x,2,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2020,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000035,383,Leeds,All EHC needs assessments,All EHC needs assessments,x,563,x,10,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2020,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000036,384,Wakefield,All EHC needs assessments,All EHC needs assessments,x,327,x,17,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2020,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000010,810,"Kingston upon Hull, City of",All EHC needs assessments,All EHC needs assessments,x,301,x,23,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2020,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000011,811,East Riding of Yorkshire,All EHC needs assessments,All EHC needs assessments,x,359,x,19,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2020,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000012,812,North East Lincolnshire,All EHC needs assessments,All EHC needs assessments,x,206,x,5,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2020,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000013,813,North Lincolnshire,All EHC needs assessments,All EHC needs assessments,x,146,x,2,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2020,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E10000023,815,North Yorkshire,All EHC needs assessments,All EHC needs assessments,x,467,x,58,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2020,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000014,816,York,All EHC needs assessments,All EHC needs assessments,x,154,x,8,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2020,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,E10000007,830,Derbyshire,All EHC needs assessments,All EHC needs assessments,x,686,x,10,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2020,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,E06000015,831,Derby,All EHC needs assessments,All EHC needs assessments,x,324,x,66,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2020,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,E10000018,855,Leicestershire,All EHC needs assessments,All EHC needs assessments,x,765,x,30,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2020,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,E06000016,856,Leicester,All EHC needs assessments,All EHC needs assessments,x,434,x,1,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2020,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,E06000017,857,Rutland,All EHC needs assessments,All EHC needs assessments,x,44,x,9,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2020,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,E10000024,891,Nottinghamshire,All EHC needs assessments,All EHC needs assessments,x,465,x,145,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2020,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,E06000018,892,Nottingham,All EHC needs assessments,All EHC needs assessments,x,160,x,27,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2020,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,E10000019,925,Lincolnshire,All EHC needs assessments,All EHC needs assessments,x,1371,x,150,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2020,Calendar year,Local authority,E92000001,England,E12000004,East Midlands,E10000021,928,Northamptonshire,All EHC needs assessments,All EHC needs assessments,x,777,x,94,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
