time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,new_la_code,old_la_code,la_name,breakdown_topic,breakdown,plans_issued_den,plans_issued_den_ex,plans_issued_within_20_weeks,plans_issued_20_weeks_ex,pc_plans_issued_within_20_weeks,PC_plans_issued_20_weeks_ex,plans_issued_gt20weeks_ltYear,plans_issued_gt20weeks_ltYear_ex,pc_plans_issued_gt20weeks_ltYear,PC_plans_issued_gt20weeks_ltYear_ex,plans_issued_gt_1_year,plans_issued_gt_1_year_ex,pc_plans_issued_gt_1_year,PC_plans_issued_gt_1_year_ex
2024,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Child or young persons age,age 17,64,61,25,24,39.1,39.3,33,32,51.6,52.5,6,5,9.4,8.2
2024,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Child or young persons age,age 18,27,25,9,8,33.3,32,14,13,51.9,52,4,4,14.8,16
2024,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Child or young persons age,age 19,12,12,4,4,33.3,33.3,6,6,50,50,2,2,16.7,16.7
2024,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Child or young persons age,age 2 and under,243,229,112,107,46.1,46.7,121,112,49.8,48.9,10,10,4.1,4.4
2024,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Child or young persons age,age 20 and over,14,14,8,8,57.1,57.1,5,5,35.7,35.7,1,1,7.1,7.1
2024,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Child or young persons age,age 3,1400,1343,606,583,43.3,43.4,698,666,49.9,49.6,96,94,6.9,7
2024,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Child or young persons age,age 4,1269,1203,545,513,42.9,42.6,621,592,48.9,49.2,103,98,8.1,8.1
2024,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Child or young persons age,age 5,837,775,330,312,39.4,40.3,421,381,50.3,49.2,86,82,10.3,10.6
2024,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Child or young persons age,age 6,702,662,276,262,39.3,39.6,356,331,50.7,50,70,69,10,10.4
2024,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Child or young persons age,age 7,697,627,269,243,38.6,38.8,374,332,53.7,53,54,52,7.7,8.3
2024,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Child or young persons age,age 8,631,575,237,221,37.6,38.4,332,296,52.6,51.5,62,58,9.8,10.1
2024,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Child or young persons age,age 9,769,730,262,250,34.1,34.2,417,392,54.2,53.7,90,88,11.7,12.1
2024,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Child or young persons age,Unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Ethnicity,Any other ethnic group,109,100,44,42,40.4,42,56,49,51.4,49,9,9,8.3,9
2024,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Ethnicity,Asian - Any other Asian background,96,92,40,40,41.7,43.5,50,46,52.1,50,6,6,6.3,6.5
2024,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Ethnicity,Asian - Bangladeshi,113,107,41,40,36.3,37.4,66,62,58.4,57.9,6,5,5.3,4.7
2024,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Ethnicity,Asian - Chinese,14,13,4,4,28.6,30.8,8,7,57.1,53.8,2,2,14.3,15.4
2024,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Ethnicity,Asian - Indian,98,96,41,41,41.8,42.7,49,48,50,50,8,7,8.2,7.3
2024,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Ethnicity,Asian - Pakistani,179,163,77,68,43,41.7,97,90,54.2,55.2,5,5,2.8,3.1
2024,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Ethnicity,Black - Any other Black background,62,60,24,24,38.7,40,25,23,40.3,38.3,13,13,21,21.7
2024,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Ethnicity,Black - Black African,275,252,120,109,43.6,43.3,132,121,48,48,23,22,8.4,8.7
2024,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Ethnicity,Black - Black Caribbean,62,56,23,21,37.1,37.5,37,33,59.7,58.9,1,1,1.6,1.8
2024,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Ethnicity,Mixed - Any other Mixed background,204,194,81,75,39.7,38.7,101,97,49.5,50,22,22,10.8,11.3
2024,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Ethnicity,Mixed - White and Asian,113,107,51,49,45.1,45.8,51,49,45.1,45.8,11,9,9.7,8.4
2024,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Ethnicity,Mixed - White and Black African,83,78,32,29,38.6,37.2,44,42,53,53.8,7,7,8.4,9
2024,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Ethnicity,Mixed - White and Black Caribbean,199,189,90,85,45.2,45,95,90,47.7,47.6,14,14,7,7.4
2024,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Ethnicity,Unclassified,705,658,405,376,57.4,57.1,271,254,38.4,38.6,29,28,4.1,4.3
2024,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Ethnicity,White - Any other White background,503,459,203,192,40.4,41.8,258,226,51.3,49.2,42,41,8.3,8.9
2024,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Ethnicity,White - Gypsy/Roma,47,42,12,12,25.5,28.6,27,22,57.4,52.4,8,8,17,19
2024,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Ethnicity,White - Irish,33,31,15,14,45.5,45.2,15,14,45.5,45.2,3,3,9.1,9.7
2024,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Ethnicity,White - Traveller of Irish heritage,20,17,10,8,50,47.1,8,7,40,41.2,2,2,10,11.8
2024,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Ethnicity,White - White British,7060,6601,2603,2459,36.9,37.3,3716,3432,52.6,52,741,710,10.5,10.8
2024,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Sex,Female,3338,3090,1255,1177,37.6,38.1,1748,1594,52.4,51.6,335,319,10,10.3
2024,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Sex,Male,6637,6225,2661,2511,40.1,40.3,3358,3118,50.6,50.1,617,595,9.3,9.6
2024,Calendar year,Regional,E92000001,England,E12000007,London,,,,All EHC plans issued,All EHC plans issued,13697,12544,8859,8390,64.7,66.9,4598,3958,33.6,31.6,239,196,1.7,1.6
2024,Calendar year,Regional,E92000001,England,E12000007,London,,,,Child or young persons age,age 10,920,834,590,558,64.1,66.9,312,263,33.9,31.5,18,13,2,1.6
2024,Calendar year,Regional,E92000001,England,E12000007,London,,,,Child or young persons age,age 11,528,469,334,306,63.3,65.2,188,159,35.6,33.9,6,4,1.1,0.9
2024,Calendar year,Regional,E92000001,England,E12000007,London,,,,Child or young persons age,age 12,453,400,279,259,61.6,64.8,163,133,36,33.3,11,8,2.4,2
2024,Calendar year,Regional,E92000001,England,E12000007,London,,,,Child or young persons age,age 13,543,489,346,328,63.7,67.1,182,149,33.5,30.5,15,12,2.8,2.5
2024,Calendar year,Regional,E92000001,England,E12000007,London,,,,Child or young persons age,age 14,513,458,311,291,60.6,63.5,181,148,35.3,32.3,21,19,4.1,4.1
2024,Calendar year,Regional,E92000001,England,E12000007,London,,,,Child or young persons age,age 15,394,352,247,233,62.7,66.2,135,112,34.3,31.8,12,7,3,2
2024,Calendar year,Regional,E92000001,England,E12000007,London,,,,Child or young persons age,age 16,178,164,108,103,60.7,62.8,63,56,35.4,34.1,7,5,3.9,3
2024,Calendar year,Regional,E92000001,England,E12000007,London,,,,Child or young persons age,age 17,84,75,56,54,66.7,72,27,20,32.1,26.7,1,1,1.2,1.3
2024,Calendar year,Regional,E92000001,England,E12000007,London,,,,Child or young persons age,age 18,39,36,32,29,82.1,80.6,7,7,17.9,19.4,0,0,0,0
2024,Calendar year,Regional,E92000001,England,E12000007,London,,,,Child or young persons age,age 19,16,16,14,14,87.5,87.5,1,1,6.3,6.3,1,1,6.3,6.3
2024,Calendar year,Regional,E92000001,England,E12000007,London,,,,Child or young persons age,age 2 and under,231,206,137,129,59.3,62.6,90,73,39,35.4,4,4,1.7,1.9
2024,Calendar year,Regional,E92000001,England,E12000007,London,,,,Child or young persons age,age 20 and over,29,29,23,23,79.3,79.3,4,4,13.8,13.8,2,2,6.9,6.9
2024,Calendar year,Regional,E92000001,England,E12000007,London,,,,Child or young persons age,age 3,2117,1963,1420,1365,67.1,69.5,674,578,31.8,29.4,23,20,1.1,1
2024,Calendar year,Regional,E92000001,England,E12000007,London,,,,Child or young persons age,age 4,2485,2316,1610,1539,64.8,66.5,852,758,34.3,32.7,23,19,0.9,0.8
2024,Calendar year,Regional,E92000001,England,E12000007,London,,,,Child or young persons age,age 5,1377,1259,887,834,64.4,66.2,468,408,34,32.4,22,17,1.6,1.4
2024,Calendar year,Regional,E92000001,England,E12000007,London,,,,Child or young persons age,age 6,1093,1007,700,658,64,65.3,377,335,34.5,33.3,16,14,1.5,1.4
2024,Calendar year,Regional,E92000001,England,E12000007,London,,,,Child or young persons age,age 7,875,791,577,539,65.9,68.1,275,230,31.4,29.1,23,22,2.6,2.8
2024,Calendar year,Regional,E92000001,England,E12000007,London,,,,Child or young persons age,age 8,874,810,563,536,64.4,66.2,289,256,33.1,31.6,22,18,2.5,2.2
2024,Calendar year,Regional,E92000001,England,E12000007,London,,,,Child or young persons age,age 9,947,870,625,592,66,68,310,268,32.7,30.8,12,10,1.3,1.1
2024,Calendar year,Regional,E92000001,England,E12000007,London,,,,Child or young persons age,Unknown,1,0,0,0,0,x,0,0,0,x,0,0,0,x
2024,Calendar year,Regional,E92000001,England,E12000007,London,,,,Ethnicity,Any other ethnic group,619,572,459,436,74.2,76.2,156,133,25.2,23.3,4,3,0.6,0.5
2024,Calendar year,Regional,E92000001,England,E12000007,London,,,,Ethnicity,Asian - Any other Asian background,547,523,363,357,66.4,68.3,175,157,32,30,9,9,1.6,1.7
2024,Calendar year,Regional,E92000001,England,E12000007,London,,,,Ethnicity,Asian - Bangladeshi,703,648,327,307,46.5,47.4,365,331,51.9,51.1,11,10,1.6,1.5
2024,Calendar year,Regional,E92000001,England,E12000007,London,,,,Ethnicity,Asian - Chinese,55,51,34,33,61.8,64.7,21,18,38.2,35.3,0,0,0,0
2024,Calendar year,Regional,E92000001,England,E12000007,London,,,,Ethnicity,Asian - Indian,479,441,291,280,60.8,63.5,183,157,38.2,35.6,5,4,1,0.9
2024,Calendar year,Regional,E92000001,England,E12000007,London,,,,Ethnicity,Asian - Pakistani,439,418,234,228,53.3,54.5,196,182,44.6,43.5,9,8,2.1,1.9
2024,Calendar year,Regional,E92000001,England,E12000007,London,,,,Ethnicity,Black - Any other Black background,437,412,295,282,67.5,68.4,133,122,30.4,29.6,9,8,2.1,1.9
2024,Calendar year,Regional,E92000001,England,E12000007,London,,,,Ethnicity,Black - Black African,1493,1395,955,918,64,65.8,509,452,34.1,32.4,29,25,1.9,1.8
2024,Calendar year,Regional,E92000001,England,E12000007,London,,,,Ethnicity,Black - Black Caribbean,594,542,404,380,68,70.1,182,155,30.6,28.6,7,7,1.2,1.3
2024,Calendar year,Regional,E92000001,England,E12000007,London,,,,Ethnicity,Mixed - Any other Mixed background,790,738,543,517,68.7,70.1,231,210,29.2,28.5,16,11,2,1.5
2024,Calendar year,Regional,E92000001,England,E12000007,London,,,,Ethnicity,Mixed - White and Asian,189,182,132,126,69.8,69.2,54,53,28.6,29.1,3,3,1.6,1.6
2024,Calendar year,Regional,E92000001,England,E12000007,London,,,,Ethnicity,Mixed - White and Black African,213,199,131,126,61.5,63.3,80,72,37.6,36.2,2,1,0.9,0.5
2024,Calendar year,Regional,E92000001,England,E12000007,London,,,,Ethnicity,Mixed - White and Black Caribbean,466,439,320,308,68.7,70.2,138,126,29.6,28.7,8,5,1.7,1.1
2024,Calendar year,Regional,E92000001,England,E12000007,London,,,,Ethnicity,Unclassified,1901,1612,1248,1159,65.6,71.9,604,416,31.8,25.8,49,37,2.6,2.3
2024,Calendar year,Regional,E92000001,England,E12000007,London,,,,Ethnicity,White - Any other White background,1275,1160,870,806,68.2,69.5,383,332,30,28.6,22,22,1.7,1.9
2024,Calendar year,Regional,E92000001,England,E12000007,London,,,,Ethnicity,White - Gypsy/Roma,30,25,17,15,56.7,60,12,10,40,40,1,0,3.3,0
2024,Calendar year,Regional,E92000001,England,E12000007,London,,,,Ethnicity,White - Irish,57,52,37,35,64.9,67.3,19,16,33.3,30.8,1,1,1.8,1.9
2024,Calendar year,Regional,E92000001,England,E12000007,London,,,,Ethnicity,White - Traveller of Irish heritage,21,21,13,13,61.9,61.9,8,8,38.1,38.1,0,0,0,0
2024,Calendar year,Regional,E92000001,England,E12000007,London,,,,Ethnicity,White - White British,3389,3114,2186,2064,64.5,66.3,1149,1008,33.9,32.4,54,42,1.6,1.3
2024,Calendar year,Regional,E92000001,England,E12000007,London,,,,Sex,Female,4319,3959,2776,2634,64.3,66.5,1470,1266,34,32,73,59,1.7,1.5
2024,Calendar year,Regional,E92000001,England,E12000007,London,,,,Sex,Male,9378,8585,6083,5756,64.9,67,3128,2692,33.4,31.4,166,137,1.8,1.6
2024,Calendar year,Regional,E92000001,England,E12000008,South East,,,,All EHC plans issued,All EHC plans issued,13829,13504,5245,5161,37.9,38.2,7051,6822,51,50.5,1486,1475,10.7,10.9
2024,Calendar year,Regional,E92000001,England,E12000008,South East,,,,Child or young persons age,age 10,1164,1137,452,444,38.8,39.1,596,578,51.2,50.8,116,115,10,10.1
2024,Calendar year,Regional,E92000001,England,E12000008,South East,,,,Child or young persons age,age 11,610,587,227,218,37.2,37.1,310,298,50.8,50.8,73,71,12,12.1
2024,Calendar year,Regional,E92000001,England,E12000008,South East,,,,Child or young persons age,age 12,575,562,178,176,31,31.3,331,320,57.6,56.9,66,66,11.5,11.7
2024,Calendar year,Regional,E92000001,England,E12000008,South East,,,,Child or young persons age,age 13,714,695,225,217,31.5,31.2,391,380,54.8,54.7,98,98,13.7,14.1
2024,Calendar year,Regional,E92000001,England,E12000008,South East,,,,Child or young persons age,age 14,597,572,188,181,31.5,31.6,338,321,56.6,56.1,71,70,11.9,12.2
2024,Calendar year,Regional,E92000001,England,E12000008,South East,,,,Child or young persons age,age 15,432,421,160,159,37,37.8,225,216,52.1,51.3,47,46,10.9,10.9
2024,Calendar year,Regional,E92000001,England,E12000008,South East,,,,Child or young persons age,age 16,187,178,76,72,40.6,40.4,86,81,46,45.5,25,25,13.4,14
2024,Calendar year,Regional,E92000001,England,E12000008,South East,,,,Child or young persons age,age 17,66,64,27,26,40.9,40.6,33,32,50,50,6,6,9.1,9.4
2024,Calendar year,Regional,E92000001,England,E12000008,South East,,,,Child or young persons age,age 18,27,27,11,11,40.7,40.7,13,13,48.1,48.1,3,3,11.1,11.1
2024,Calendar year,Regional,E92000001,England,E12000008,South East,,,,Child or young persons age,age 19,17,17,10,10,58.8,58.8,6,6,35.3,35.3,1,1,5.9,5.9
2024,Calendar year,Regional,E92000001,England,E12000008,South East,,,,Child or young persons age,age 2 and under,169,167,66,65,39.1,38.9,87,86,51.5,51.5,16,16,9.5,9.6
2024,Calendar year,Regional,E92000001,England,E12000008,South East,,,,Child or young persons age,age 20 and over,13,13,7,7,53.8,53.8,6,6,46.2,46.2,0,0,0,0
2024,Calendar year,Regional,E92000001,England,E12000008,South East,,,,Child or young persons age,age 3,2471,2441,1137,1130,46,46.3,1162,1141,47,46.7,172,170,7,7
2024,Calendar year,Regional,E92000001,England,E12000008,South East,,,,Child or young persons age,age 4,1770,1738,698,692,39.4,39.8,897,871,50.7,50.1,175,175,9.9,10.1
2024,Calendar year,Regional,E92000001,England,E12000008,South East,,,,Child or young persons age,age 5,1002,980,360,355,35.9,36.2,509,493,50.8,50.3,133,132,13.3,13.5
2024,Calendar year,Regional,E92000001,England,E12000008,South East,,,,Child or young persons age,age 6,970,948,365,362,37.6,38.2,491,472,50.6,49.8,114,114,11.8,12
2024,Calendar year,Regional,E92000001,England,E12000008,South East,,,,Child or young persons age,age 7,945,907,356,345,37.7,38,463,437,49,48.2,126,125,13.3,13.8
2024,Calendar year,Regional,E92000001,England,E12000008,South East,,,,Child or young persons age,age 8,1001,975,347,343,34.7,35.2,533,512,53.2,52.5,121,120,12.1,12.3
2024,Calendar year,Regional,E92000001,England,E12000008,South East,,,,Child or young persons age,age 9,1052,1029,355,348,33.7,33.8,574,559,54.6,54.3,123,122,11.7,11.9
2024,Calendar year,Regional,E92000001,England,E12000008,South East,,,,Child or young persons age,Unknown,47,46,0,0,0,0,0,0,0,0,0,0,0,0
2024,Calendar year,Regional,E92000001,England,E12000008,South East,,,,Ethnicity,Any other ethnic group,142,139,68,66,47.9,47.5,57,56,40.1,40.3,15,15,10.6,10.8
2024,Calendar year,Regional,E92000001,England,E12000008,South East,,,,Ethnicity,Asian - Any other Asian background,241,233,104,101,43.2,43.3,124,119,51.5,51.1,12,12,5,5.2
2024,Calendar year,Regional,E92000001,England,E12000008,South East,,,,Ethnicity,Asian - Bangladeshi,84,82,28,27,33.3,32.9,40,39,47.6,47.6,16,16,19,19.5
2024,Calendar year,Regional,E92000001,England,E12000008,South East,,,,Ethnicity,Asian - Chinese,27,27,13,13,48.1,48.1,14,14,51.9,51.9,0,0,0,0
2024,Calendar year,Regional,E92000001,England,E12000008,South East,,,,Ethnicity,Asian - Indian,267,256,88,86,33,33.6,144,137,53.9,53.5,31,29,11.6,11.3
2024,Calendar year,Regional,E92000001,England,E12000008,South East,,,,Ethnicity,Asian - Pakistani,272,266,91,89,33.5,33.5,154,150,56.6,56.4,25,25,9.2,9.4
2024,Calendar year,Regional,E92000001,England,E12000008,South East,,,,Ethnicity,Black - Any other Black background,85,83,40,38,47.1,45.8,33,33,38.8,39.8,12,12,14.1,14.5
2024,Calendar year,Regional,E92000001,England,E12000008,South East,,,,Ethnicity,Black - Black African,391,379,167,165,42.7,43.5,186,176,47.6,46.4,37,37,9.5,9.8
2024,Calendar year,Regional,E92000001,England,E12000008,South East,,,,Ethnicity,Black - Black Caribbean,66,66,22,22,33.3,33.3,39,39,59.1,59.1,5,5,7.6,7.6
2024,Calendar year,Regional,E92000001,England,E12000008,South East,,,,Ethnicity,Mixed - Any other Mixed background,358,346,135,133,37.7,38.4,182,174,50.8,50.3,41,39,11.5,11.3
2024,Calendar year,Regional,E92000001,England,E12000008,South East,,,,Ethnicity,Mixed - White and Asian,197,192,84,80,42.6,41.7,88,87,44.7,45.3,25,25,12.7,13
2024,Calendar year,Regional,E92000001,England,E12000008,South East,,,,Ethnicity,Mixed - White and Black African,138,137,54,54,39.1,39.4,65,64,47.1,46.7,18,18,13,13.1
2024,Calendar year,Regional,E92000001,England,E12000008,South East,,,,Ethnicity,Mixed - White and Black Caribbean,232,228,84,82,36.2,36,125,123,53.9,53.9,23,23,9.9,10.1
2024,Calendar year,Regional,E92000001,England,E12000008,South East,,,,Ethnicity,Unclassified,1270,1240,405,400,31.9,32.3,686,662,54,53.4,167,166,13.1,13.4
2024,Calendar year,Regional,E92000001,England,E12000008,South East,,,,Ethnicity,White - Any other White background,561,545,186,184,33.2,33.8,286,272,51,49.9,88,88,15.7,16.1
2024,Calendar year,Regional,E92000001,England,E12000008,South East,,,,Ethnicity,White - Gypsy/Roma,115,111,40,39,34.8,35.1,63,60,54.8,54.1,12,12,10.4,10.8
2024,Calendar year,Regional,E92000001,England,E12000008,South East,,,,Ethnicity,White - Irish,20,20,8,8,40,40,7,7,35,35,5,5,25,25
2024,Calendar year,Regional,E92000001,England,E12000008,South East,,,,Ethnicity,White - Traveller of Irish heritage,34,32,13,12,38.2,37.5,18,17,52.9,53.1,3,3,8.8,9.4
2024,Calendar year,Regional,E92000001,England,E12000008,South East,,,,Ethnicity,White - White British,9329,9122,3615,3562,38.8,39,4740,4593,50.8,50.4,951,945,10.2,10.4
2024,Calendar year,Regional,E92000001,England,E12000008,South East,,,,Sex,Female,4606,4493,1712,1688,37.2,37.6,2394,2309,52,51.4,486,482,10.6,10.7
2024,Calendar year,Regional,E92000001,England,E12000008,South East,,,,Sex,Male,9223,9011,3533,3473,38.3,38.5,4657,4513,50.5,50.1,1000,993,10.8,11
2024,Calendar year,Regional,E92000001,England,E12000009,South West,,,,All EHC plans issued,All EHC plans issued,8919,7886,2767,2245,31,28.5,5231,4753,58.7,60.3,920,887,10.3,11.2
2024,Calendar year,Regional,E92000001,England,E12000009,South West,,,,Child or young persons age,age 10,742,651,240,193,32.3,29.6,441,401,59.4,61.6,61,57,8.2,8.8
2024,Calendar year,Regional,E92000001,England,E12000009,South West,,,,Child or young persons age,age 11,463,402,124,94,26.8,23.4,269,240,58.1,59.7,70,68,15.1,16.9
2024,Calendar year,Regional,E92000001,England,E12000009,South West,,,,Child or young persons age,age 12,459,391,113,80,24.6,20.5,269,236,58.6,60.4,77,75,16.8,19.2
2024,Calendar year,Regional,E92000001,England,E12000009,South West,,,,Child or young persons age,age 13,463,399,141,104,30.5,26.1,250,224,54,56.1,72,71,15.6,17.8
2024,Calendar year,Regional,E92000001,England,E12000009,South West,,,,Child or young persons age,age 14,472,396,136,95,28.8,24,251,218,53.2,55.1,85,83,18,21
